#FRAME_ID    DATE_OBS   FITS_SIZE[MB] FILTER01        FILTER02        FILTER03        FILTER04        RA2000       DEC2000      GALLONG      GALLAT       ECLLONG      ECLLAT             X_2000       Y_2000       Z_2000 UT_STR        EXPTIME   ALTITUDE DATA_TYP         OBS_MOD          OBJECT2                          

COMA00031447 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.987 +22:20:53.11 176.69247    -15.98295    71.43961     0.20258          0.318985     0.868143     0.380233 10:41:23.000    0.031   71.33471 OBJECT           imaging          LkCa_15                          
COMA00031448 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.987 +22:20:53.11 176.69247    -15.98295    71.43961     0.20258          0.318985     0.868143     0.380233 10:41:23.000    2.511   71.33471 OBJECT           spectroscopy     LkCa_15                          
COMA00031449 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.985 +22:20:53.10 176.69245    -15.98298    71.43957     0.20258          0.318986     0.868143     0.380232 10:44:01.000    0.031   70.70670 OBJECT           imaging          LkCa_15                          
COMA00031450 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.985 +22:20:53.10 176.69245    -15.98298    71.43957     0.20258          0.318986     0.868143     0.380232 10:44:01.000    2.511   70.70670 OBJECT           spectroscopy     LkCa_15                          
COMA00031451 2002-12-16             7 F01C10.50W6.00  H21             F05C08.70W0.80  L01L10I         04:39:17.983 +22:20:53.19 176.69243    -15.98296    71.43958     0.20261          0.318986     0.868142     0.380233 10:49:34.000    0.100   69.44570 OBJECT           imaging          LkCa_15                          
COMA00031453 2002-12-16             7 F01C10.50W6.00  H21             F05C08.70W0.80  L01L10I         04:39:17.943 +22:20:58.46 176.69115    -15.98216    71.43963     0.20408          0.318985     0.868132     0.380257 10:52:38.000    0.100   68.71449 OBJECT           imaging          LkCa_15                          
COMA00031455 2002-12-16             7 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.940 +22:20:58.42 176.69116    -15.98216    71.43962     0.20407          0.318985     0.868132     0.380256 10:54:51.000    0.100   68.20064 OBJECT           imaging          LkCa_15                          
COMA00031457 2002-12-16             1 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.945 +22:20:58.42 176.69118    -15.98214    71.43966     0.20406          0.318984     0.868133     0.380256 10:55:49.000    0.030   68.00066 OBJECT           imaging          LkCa_15                          
COMA00031459 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.941 +22:20:58.42 176.69116    -15.98216    71.43962     0.20407          0.318985     0.868132     0.380256 10:56:36.000    0.031   67.81145 OBJECT           imaging          LkCa_15                          
COMA00031460 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.941 +22:20:58.42 176.69116    -15.98216    71.43962     0.20407          0.318985     0.868132     0.380256 10:56:36.000    2.511   67.81145 OBJECT           spectroscopy     LkCa_15                          
COMA00031461 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.938 +22:20:58.46 176.69115    -15.98216    71.43963     0.20408          0.318985     0.868132     0.380257 10:59:16.000    0.031   67.17927 OBJECT           imaging          LkCa_15                          
COMA00031462 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.938 +22:20:58.46 176.69115    -15.98216    71.43963     0.20408          0.318985     0.868132     0.380257 10:59:16.000    2.511   67.17927 OBJECT           spectroscopy     LkCa_15                          
COMA00031463 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.940 +22:20:58.51 176.69114    -15.98215    71.43963     0.20409          0.318985     0.868132     0.380257 11:01:55.000    0.031   66.56399 OBJECT           imaging          LkCa_15                          
COMA00031464 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.940 +22:20:58.51 176.69114    -15.98215    71.43963     0.20409          0.318985     0.868132     0.380257 11:01:55.000    2.511   66.56399 OBJECT           spectroscopy     LkCa_15                          
COMA00031466 2002-12-16             5 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.942 +22:20:58.46 176.69115    -15.98216    71.43963     0.20408          0.318985     0.868132     0.380257 11:05:07.000    1.507   65.84781 OBJECT           spectroscopy     LkCa_15                          
COMA00031467 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.934 +22:20:58.55 176.69110    -15.98217    71.43959     0.20411          0.318985     0.868132     0.380257 11:06:20.000    0.031   65.55648 OBJECT           imaging          LkCa_15                          
COMA00031468 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.934 +22:20:58.55 176.69110    -15.98217    71.43959     0.20411          0.318985     0.868132     0.380257 11:06:20.000    2.511   65.55648 OBJECT           spectroscopy     LkCa_15                          
COMA00031469 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.929 +22:20:58.58 176.69109    -15.98217    71.43959     0.20412          0.318985     0.868132     0.380257 11:09:00.000    0.031   64.92478 OBJECT           imaging          LkCa_15                          
COMA00031470 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.929 +22:20:58.58 176.69109    -15.98217    71.43959     0.20412          0.318985     0.868132     0.380257 11:09:00.000    2.511   64.92478 OBJECT           spectroscopy     LkCa_15                          
COMA00031471 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.935 +22:20:58.57 176.69110    -15.98217    71.43959     0.20412          0.318985     0.868132     0.380257 11:11:40.000    0.031   64.30235 OBJECT           imaging          LkCa_15                          
COMA00031472 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.935 +22:20:58.57 176.69110    -15.98217    71.43959     0.20412          0.318985     0.868132     0.380257 11:11:40.000    2.511   64.30235 OBJECT           spectroscopy     LkCa_15                          
COMA00031473 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.925 +22:20:58.62 176.69109    -15.98216    71.43959     0.20413          0.318985     0.868132     0.380257 11:14:18.000    0.031   63.69876 OBJECT           imaging          LkCa_15                          
COMA00031474 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.925 +22:20:58.62 176.69109    -15.98216    71.43959     0.20413          0.318985     0.868132     0.380257 11:14:18.000    2.511   63.69876 OBJECT           spectroscopy     LkCa_15                          
COMA00031475 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.929 +22:20:58.61 176.69109    -15.98216    71.43959     0.20413          0.318985     0.868132     0.380257 11:16:56.000    0.031   63.08015 OBJECT           imaging          LkCa_15                          
COMA00031476 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.929 +22:20:58.61 176.69109    -15.98216    71.43959     0.20413          0.318985     0.868132     0.380257 11:16:56.000    2.511   63.08015 OBJECT           spectroscopy     LkCa_15                          
COMA00031477 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.931 +22:20:58.58 176.69109    -15.98217    71.43959     0.20412          0.318985     0.868132     0.380257 11:19:34.000    0.031   62.46847 OBJECT           imaging          LkCa_15                          
COMA00031478 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.931 +22:20:58.58 176.69109    -15.98217    71.43959     0.20412          0.318985     0.868132     0.380257 11:19:34.000    2.511   62.46847 OBJECT           spectroscopy     LkCa_15                          
COMA00031479 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.927 +22:20:58.71 176.69107    -15.98214    71.43960     0.20415          0.318985     0.868132     0.380258 11:22:12.000    0.031   61.85988 OBJECT           imaging          LkCa_15                          
COMA00031480 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.927 +22:20:58.71 176.69107    -15.98214    71.43960     0.20415          0.318985     0.868132     0.380258 11:22:12.000    2.511   61.85988 OBJECT           spectroscopy     LkCa_15                          
COMA00031481 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.929 +22:20:58.72 176.69106    -15.98214    71.43960     0.20416          0.318985     0.868132     0.380258 11:25:05.000    0.031   61.18527 OBJECT           imaging          LkCa_15                          
COMA00031482 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.929 +22:20:58.72 176.69106    -15.98214    71.43960     0.20416          0.318985     0.868132     0.380258 11:25:05.000    2.511   61.18527 OBJECT           spectroscopy     LkCa_15                          
COMA00031483 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.926 +22:20:58.73 176.69106    -15.98214    71.43960     0.20416          0.318985     0.868132     0.380258 11:27:43.000    0.031   60.58255 OBJECT           imaging          LkCa_15                          
COMA00031484 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.926 +22:20:58.73 176.69106    -15.98214    71.43960     0.20416          0.318985     0.868132     0.380258 11:27:43.000    2.511   60.58255 OBJECT           spectroscopy     LkCa_15                          
COMA00031485 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.921 +22:20:58.74 176.69103    -15.98217    71.43956     0.20417          0.318986     0.868131     0.380258 11:30:21.000    0.031   59.96980 OBJECT           imaging          LkCa_15                          
COMA00031486 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.921 +22:20:58.74 176.69103    -15.98217    71.43956     0.20417          0.318986     0.868131     0.380258 11:30:21.000    2.511   59.96980 OBJECT           spectroscopy     LkCa_15                          
COMA00031487 2002-12-16            14 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.921 +22:20:58.69 176.69104    -15.98218    71.43956     0.20415          0.318986     0.868131     0.380258 11:33:00.000    0.031   59.35907 OBJECT           imaging          LkCa_15                          
COMA00031488 2002-12-16            28 H13             F34C17.00W0.40  H01             L02L20I         04:39:17.921 +22:20:58.69 176.69104    -15.98218    71.43956     0.20415          0.318986     0.868131     0.380258 11:33:00.000    2.511   59.35907 OBJECT           spectroscopy     LkCa_15                          
